  -49.8046875000000       0.000000000000000E+000
  -49.6093750000000       0.000000000000000E+000
  -49.4140625000000       0.000000000000000E+000
  -49.2187500000000       0.000000000000000E+000
  -49.0234375000000       0.000000000000000E+000
  -48.8281250000000       0.000000000000000E+000
  -48.6328125000000       0.000000000000000E+000
  -48.4375000000000       0.000000000000000E+000
  -48.2421875000000       0.000000000000000E+000
  -48.0468750000000       0.000000000000000E+000
  -47.8515625000000       0.000000000000000E+000
  -47.6562500000000       0.000000000000000E+000
  -47.4609375000000       0.000000000000000E+000
  -47.2656250000000       0.000000000000000E+000
  -47.0703125000000       0.000000000000000E+000
  -46.8750000000000       0.000000000000000E+000
  -46.6796875000000       0.000000000000000E+000
  -46.4843750000000       0.000000000000000E+000
  -46.2890625000000       0.000000000000000E+000
  -46.0937500000000       0.000000000000000E+000
  -45.8984375000000       0.000000000000000E+000
  -45.7031250000000       0.000000000000000E+000
  -45.5078125000000       0.000000000000000E+000
  -45.3125000000000       0.000000000000000E+000
  -45.1171875000000       0.000000000000000E+000
  -44.9218750000000       0.000000000000000E+000
  -44.7265625000000       0.000000000000000E+000
  -44.5312500000000       0.000000000000000E+000
  -44.3359375000000       0.000000000000000E+000
  -44.1406250000000       0.000000000000000E+000
  -43.9453125000000       0.000000000000000E+000
  -43.7500000000000       0.000000000000000E+000
  -43.5546875000000       0.000000000000000E+000
  -43.3593750000000       0.000000000000000E+000
  -43.1640625000000       0.000000000000000E+000
  -42.9687500000000       0.000000000000000E+000
  -42.7734375000000       0.000000000000000E+000
  -42.5781250000000       0.000000000000000E+000
  -42.3828125000000       0.000000000000000E+000
  -42.1875000000000       0.000000000000000E+000
  -41.9921875000000       0.000000000000000E+000
  -41.7968750000000       0.000000000000000E+000
  -41.6015625000000       0.000000000000000E+000
  -41.4062500000000       0.000000000000000E+000
  -41.2109375000000       0.000000000000000E+000
  -41.0156250000000       0.000000000000000E+000
  -40.8203125000000       0.000000000000000E+000
  -40.6250000000000       0.000000000000000E+000
  -40.4296875000000       0.000000000000000E+000
  -40.2343750000000       0.000000000000000E+000
  -40.0390625000000       0.000000000000000E+000
  -39.8437500000000       0.000000000000000E+000
  -39.6484375000000       0.000000000000000E+000
  -39.4531250000000       0.000000000000000E+000
  -39.2578125000000       0.000000000000000E+000
  -39.0625000000000       0.000000000000000E+000
  -38.8671875000000       0.000000000000000E+000
  -38.6718750000000       0.000000000000000E+000
  -38.4765625000000       0.000000000000000E+000
  -38.2812500000000       0.000000000000000E+000
  -38.0859375000000       0.000000000000000E+000
  -37.8906250000000       0.000000000000000E+000
  -37.6953125000000       0.000000000000000E+000
  -37.5000000000000       0.000000000000000E+000
  -37.3046875000000       0.000000000000000E+000
  -37.1093750000000       0.000000000000000E+000
  -36.9140625000000       0.000000000000000E+000
  -36.7187500000000       0.000000000000000E+000
  -36.5234375000000       0.000000000000000E+000
  -36.3281250000000       0.000000000000000E+000
  -36.1328125000000       0.000000000000000E+000
  -35.9375000000000       0.000000000000000E+000
  -35.7421875000000       0.000000000000000E+000
  -35.5468750000000       0.000000000000000E+000
  -35.3515625000000       0.000000000000000E+000
  -35.1562500000000       0.000000000000000E+000
  -34.9609375000000       0.000000000000000E+000
  -34.7656250000000       0.000000000000000E+000
  -34.5703125000000       0.000000000000000E+000
  -34.3750000000000       0.000000000000000E+000
  -34.1796875000000       0.000000000000000E+000
  -33.9843750000000       0.000000000000000E+000
  -33.7890625000000       0.000000000000000E+000
  -33.5937500000000       0.000000000000000E+000
  -33.3984375000000       0.000000000000000E+000
  -33.2031250000000       0.000000000000000E+000
  -33.0078125000000       0.000000000000000E+000
  -32.8125000000000       0.000000000000000E+000
  -32.6171875000000       0.000000000000000E+000
  -32.4218750000000       0.000000000000000E+000
  -32.2265625000000       0.000000000000000E+000
